number,value,state,params_add_group_dummies,params_family,params_feature_subset,params_isotonic,params_lgbm_alpha,params_lgbm_colsample,params_lgbm_lambda,params_lgbm_lr,params_lgbm_max_depth,params_lgbm_min_child,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_subsample,params_lr_C,params_lr_class_weight_balanced,params_lr_penalty,params_scaler,params_xgb_alpha,params_xgb_colsample,params_xgb_gamma,params_xgb_lambda,params_xgb_lr,params_xgb_max_depth,params_xgb_min_child,params_xgb_n_estimators,params_xgb_subsample,user_attrs_elapsed_sec,user_attrs_n_features,user_attrs_pooled_auroc,user_attrs_pruned_reason,user_attrs_weighted_auroc
1592,0.7770144533023838,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4685702221759764,True,l1,robust,,,,,,,,,,0.05525493621826172,6,0.8053649097264106,,0.7770144533023838
1593,0.7734793784274787,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.47884880439695177,True,l1,robust,,,,,,,,,,0.12889361381530762,6,0.8030848315000543,,0.7734793784274787
1594,0.7769762682244704,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4949688984178849,True,l1,robust,,,,,,,,,,0.05687212944030762,6,0.8053590245687466,,0.7769762682244704
1595,0.7770380749122491,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4595004008269004,True,l1,robust,,,,,,,,,,0.07169103622436523,6,0.805374525653665,,0.7770380749122491
1596,0.7769920920130946,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4769851347786647,True,l1,robust,,,,,,,,,,0.05729866027832031,6,0.8053596551213535,,0.7769920920130946
1597,0.7770390060923328,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4581585601642282,True,l1,robust,,,,,,,,,,0.05658268928527832,6,0.8053731069102996,,0.7770390060923328
1598,0.7770388192665086,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.45526847512716306,True,l1,robust,,,,,,,,,,0.06315326690673828,6,0.8053775207785475,,0.7770388192665086
1599,0.7769777584535567,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.49761460306165356,True,l1,robust,,,,,,,,,,0.0639042854309082,6,0.8053590245687468,,0.7769777584535567
1600,0.7770561995971443,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4348327095872671,True,l1,robust,,,,,,,,,,0.06167197227478027,6,0.8053951762515392,,0.7770561995971443
1601,0.7751156090044473,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.4511695129196229,True,l1,robust,,,,,,,,,,0.47128939628601074,34,0.8037880027487889,,0.7751156090044473
1602,0.7769606758818436,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.42000277760570526,False,l1,robust,,,,,,,,,,0.06823515892028809,6,0.8054838739849023,,0.7769606758818436
1603,0.7769538612840964,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.43291770367590826,False,l1,robust,,,,,,,,,,0.06863522529602051,6,0.8054817721428794,,0.7769538612840964
1604,0.7768440406482283,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4344300161095576,False,l2,robust,,,,,,,,,,0.05590009689331055,6,0.8054189270663972,,0.7768440406482283
1605,0.7658103805637525,COMPLETE,True,lr,all,False,,,,,,,,,,0.4470379602366484,False,l1,robust,,,,,,,,,,0.8426868915557861,362,0.7929318836088166,,0.7658103805637525
1606,0.773812947826371,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,0.43338543997016327,True,l1,robust,,,,,,,,,,0.12338137626647949,42,0.8024622658928945,,0.773812947826371
1607,0.776952954249435,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4317854124479214,False,l1,robust,,,,,,,,,,0.061940670013427734,6,0.8054807212218681,,0.776952954249435
1608,0.7769467805912288,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4355619784316043,False,l1,robust,,,,,,,,,,0.06360673904418945,6,0.8054793550245531,,0.7769467805912288
1609,0.7769324918004021,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.44047808089939905,False,l1,robust,,,,,,,,,,0.06406235694885254,6,0.8054759920773167,,0.7769324918004021
1610,0.7520627944684168,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.42560061874908134,False,l1,robust,,,,,,,,,,0.05783581733703613,5,0.7827729454678138,,0.7520627944684168
1611,0.7667157209518805,COMPLETE,True,lgbm,oof_only,False,0.0013277855448904604,0.4619215186349437,0.047255895278032596,0.02365593891490984,0.0,13.0,354.0,48.0,0.764711588795623,,,,robust,,,,,,,,,,1.3437960147857666,6,0.7971665698242955,,0.7667157209518805
1612,0.7769068023801681,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.49694850434329874,False,l1,robust,,,,,,,,,,0.06800222396850586,6,0.8054502970585877,,0.7769068023801681
1613,0.7736323017737413,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.428642511131891,False,l1,robust,,,,,,,,,,0.13335037231445312,6,0.80343625948627,,0.7736323017737413
1614,0.7712572400647039,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.501484909096852,False,l1,robust,,,,,,,,,,0.3902451992034912,131,0.7995214210806137,,0.7712572400647039
1615,0.7769739285209242,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.41561717218393424,False,l1,robust,,,,,,,,,,0.0622258186340332,6,0.8054879725768468,,0.7769739285209242
1616,0.7769846996897223,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4057862164097938,False,l1,robust,,,,,,,,,,0.06251811981201172,6,0.805492228806943,,0.7769846996897223
1617,0.7746206596300462,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.40992758278398733,False,l1,robust,,,,,,,,,,0.6631796360015869,49,0.8037203759817048,,0.7746206596300462
1618,0.7768045556519139,COMPLETE,True,lr,oof_only,False,,,,,,,,,,40.5258154541948,False,l1,robust,,,,,,,,,,0.7308588027954102,6,0.8053665912000287,,0.7768045556519139
1619,0.7769706589692894,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.41153701376137547,False,l1,robust,,,,,,,,,,0.062081098556518555,6,0.805488918405757,,0.7769706589692894
1620,0.7769609351877025,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4194532943864482,False,l1,robust,,,,,,,,,,0.06070542335510254,6,0.8054826128796886,,0.7769609351877025
1621,0.7690511010152097,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.3996379187327498,False,l1,robust,,,,,,,,,,2.8882761001586914,237,0.7976062226294192,,0.7690511010152097
1622,0.7769388016276025,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.43800251493566833,False,l1,robust,,,,,,,,,,0.0652461051940918,6,0.8054791973864015,,0.7769388016276025
1623,0.7769735521579056,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4166320299806228,False,l1,robust,,,,,,,,,,0.0623018741607666,6,0.8054858181887734,,0.7769735521579056
1624,0.7768228348777833,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.40088368443161226,False,l2,robust,,,,,,,,,,0.04890322685241699,6,0.8054297515528146,,0.7768228348777833
1625,0.7768933461874546,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5334527603898156,False,l1,robust,,,,,,,,,,0.06797409057617188,6,0.8054417320523446,,0.7768933461874546
1626,0.7769977063660827,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.39236043931237247,False,l1,robust,,,,,,,,,,0.059500932693481445,6,0.8055026329249559,,0.7769977063660827
1627,0.7770283280642554,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.37934028240569345,False,l1,robust,,,,,,,,,,0.06007862091064453,6,0.8055080451681647,,0.7770283280642554
1628,0.7769838917467575,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4050331135514626,False,l1,robust,,,,,,,,,,0.06370377540588379,6,0.8054942781029153,,0.7769838917467575
1629,0.7770177318926144,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.38241732029317427,False,l1,robust,,,,,,,,,,0.061376333236694336,6,0.8055042618525237,,0.7770177318926144
1630,0.7770165382432082,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.38383781052690996,False,l1,robust,,,,,,,,,,0.05999422073364258,6,0.8055034211157145,,0.7770165382432082
1631,0.5,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.0010137391726394332,False,l1,robust,,,,,,,,,,0.03352999687194824,6,0.5,,0.5
1632,0.7363309661064298,COMPLETE,True,lgbm,oof_only,True,9.480778425218695,0.9754423235507644,5.938990397199567,0.0010044820946345304,1.0,83.0,253.0,68.0,0.59578486230797,,,,robust,,,,,,,,,,0.41046571731567383,6,0.754466703301773,,0.7363309661064298
1633,0.7738935766393038,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,0.3937825825255397,False,l1,robust,,,,,,,,,,0.14332866668701172,42,0.8026485416421671,,0.7738935766393038
1634,0.7770297479348006,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3711921619719742,False,l1,robust,,,,,,,,,,0.057881832122802734,6,0.8055118284838058,,0.7770297479348006
1635,0.7754613216111269,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.3817880960618995,False,l1,robust,,,,,,,,,,0.43848395347595215,34,0.8041106354992921,,0.7754613216111269
1636,0.7770259958851411,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.37100615422769323,False,l1,robust,,,,,,,,,,0.05809617042541504,6,0.8055113030233001,,0.7770259958851411
1637,0.7770241416811847,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.36972277369427725,False,l1,robust,,,,,,,,,,0.05763888359069824,6,0.8055126166745644,,0.7770241416811847
1638,0.7670220046337444,COMPLETE,True,lr,all,False,,,,,,,,,,0.35225830433363947,False,l1,robust,,,,,,,,,,0.787834644317627,362,0.7939003073208314,,0.7670220046337444
1639,0.7770422289209029,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3531065895767637,False,l1,robust,,,,,,,,,,0.05797004699707031,6,0.8055229682465268,,0.7770422289209029
1640,0.777027133813118,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3717780537648843,False,l1,robust,,,,,,,,,,0.05912423133850098,6,0.8055108826548956,,0.777027133813118
1641,0.7770628229754623,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3393383438167893,False,l1,robust,,,,,,,,,,0.05581808090209961,6,0.8055377862327877,,0.7770628229754623
1642,0.7770772199877012,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.28560206893514994,False,l1,robust,,,,,,,,,,0.054859161376953125,6,0.8055759346655018,,0.7770772199877012
1643,0.7521337344367918,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.263409662509444,False,l1,robust,,,,,,,,,,0.049780845642089844,5,0.7828518696357707,,0.7521337344367918
1644,0.7768003933219941,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3213018601076525,False,l2,robust,,,,,,,,,,0.04999494552612305,6,0.8054261784213759,,0.7768003933219941
1645,0.7721709973384749,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.26619565818051216,False,l1,robust,,,,,,,,,,0.441356897354126,131,0.8001051551564018,,0.7721709973384749
1646,0.7770591035690336,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3482633068641928,False,l1,robust,,,,,,,,,,0.05771231651306152,6,0.8055265413779655,,0.7770591035690336
1647,0.7771084502881563,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.2733218335826816,False,l1,robust,,,,,,,,,,0.0538027286529541,6,0.8055852878625036,,0.7771084502881563
1648,0.7755313872456315,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.25725731008789804,False,l1,robust,,,,,,,,,,0.48822975158691406,49,0.8043133581623931,,0.7755313872456315
1649,0.7771223755669189,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.2655494946496333,False,l1,robust,,,,,,,,,,0.05517315864562988,6,0.8055921188490774,,0.7771223755669189
1650,0.7771273608024539,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.26217736409705356,False,l1,robust,,,,,,,,,,0.05438995361328125,6,0.80559511397396,,0.7771273608024539
1651,0.7743978208217983,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.20327768036658003,False,l1,robust,,,,,,,,,,0.11040282249450684,6,0.8039017124022236,,0.7743978208217983
1652,0.7771775470322432,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.23643107696088905,False,l1,robust,,,,,,,,,,0.054560184478759766,6,0.8056338929592811,,0.7771775470322432
1653,0.7362924596578342,COMPLETE,True,lgbm,oof_only,False,0.006224022746054231,0.6362938222901207,0.22380047045876472,0.16413833324109767,6.0,75.0,681.0,91.0,0.5613201837559088,,,,robust,,,,,,,,,,1.025702953338623,6,0.7645716241027893,,0.7362924596578342
1654,0.7721774159228557,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.18042758576076673,False,l1,robust,,,,,,,,,,1.0492303371429443,237,0.8005633567173767,,0.7721774159228557
1655,0.7771250233910336,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.26443528849695613,False,l1,robust,,,,,,,,,,0.05626368522644043,6,0.8055937477766452,,0.7771250233910336
1656,0.7773160551712714,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.14871196323431582,False,l1,robust,,,,,,,,,,0.049658775329589844,6,0.805719070107256,,0.7773160551712714
1657,0.7773568960313367,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.12319596647721882,False,l1,robust,,,,,,,,,,0.04809093475341797,6,0.8057111881996704,,0.7773568960313367
1658,0.777351154436986,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.12511579379659687,False,l1,robust,,,,,,,,,,0.04784584045410156,6,0.805705723410411,,0.777351154436986
1659,0.7772932474961723,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.09966530964429428,False,l1,robust,,,,,,,,,,0.048166513442993164,6,0.8056308978343987,,0.7772932474961723
1660,0.7772871959944234,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.07835700285119537,False,l1,robust,,,,,,,,,,0.04630851745605469,6,0.8055062586024453,,0.7772871959944234
1661,0.7773548837623758,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.1258905070556577,False,l1,robust,,,,,,,,,,0.04945516586303711,6,0.805704882673602,,0.7773548837623758
1662,0.7773741473517201,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.056870657655565066,False,l1,robust,,,,,,,,,,0.04770302772521973,6,0.8053313853461466,,0.7773741473517201
1663,0.777559562005447,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.0662056099356611,False,l1,robust,,,,,,,,,,0.174147367477417,34,0.805465798143506,,0.777559562005447
1664,0.7776191055528922,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.06465004243406187,False,l1,robust,,,,,,,,,,0.17650842666625977,34,0.8054681627157817,,0.7776191055528922
1665,0.7777002487333059,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05055439935953985,False,l1,robust,,,,,,,,,,0.1387186050415039,34,0.8054346908815683,,0.7777002487333059
1666,0.7753451562899479,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05263006200121804,False,l2,robust,,,,,,,,,,0.21574759483337402,34,0.8038858434949514,,0.7753451562899479
1667,0.752181750104933,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.06936609941557234,False,l1,robust,,,,,,,,,,0.046335697174072266,5,0.7823000310126791,,0.752181750104933
1668,0.7775698329712281,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03496387010533475,False,l1,robust,,,,,,,,,,0.1112527847290039,34,0.8050993419868271,,0.7775698329712281
1669,0.7775986359661748,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03590051007041853,False,l1,robust,,,,,,,,,,0.11718440055847168,34,0.8051335494657486,,0.7775986359661748
1670,0.774310647832446,COMPLETE,True,lr,oof+hand,True,,,,,,,,,,0.03863368494591177,False,l1,robust,,,,,,,,,,0.2518494129180908,34,0.8029579853339769,,0.774310647832446
1671,0.7774362662017072,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03254679467223917,False,l1,robust,,,,,,,,,,0.11224555969238281,34,0.8049734941957108,,0.7774362662017072
1672,0.7773627520072566,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03109536085367432,False,l1,robust,,,,,,,,,,0.11046099662780762,34,0.8048746550745876,,0.7773627520072566
1673,0.777240238689997,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.028011436325285844,False,l1,robust,,,,,,,,,,0.10494518280029297,34,0.8046118722756843,,0.777240238689997
1674,0.7772431637910441,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.028070778702415283,False,l1,robust,,,,,,,,,,0.10222196578979492,34,0.804617179426792,,0.7772431637910441
1675,0.7395373904420998,COMPLETE,True,lgbm,oof+hand,False,0.010579365095606034,0.9280966011963592,0.0640519530585255,0.10808387427581564,11.0,89.0,798.0,102.0,0.519367605621667,,,,robust,,,,,,,,,,3.6526873111724854,34,0.7690937897609397,,0.7395373904420998
1676,0.7775053978161235,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03394347515804293,False,l1,robust,,,,,,,,,,0.10980820655822754,34,0.8050502114295437,,0.7775053978161235
1677,0.776995324099975,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.025033423165554652,False,l1,robust,,,,,,,,,,0.10283398628234863,34,0.804195549917014,,0.776995324099975
1678,0.7773494274904135,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.030362939708346776,False,l1,robust,,,,,,,,,,0.10740280151367188,34,0.8048217937477136,,0.7773494274904135
1679,0.7774051144315147,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03194257213551865,False,l1,robust,,,,,,,,,,0.11223435401916504,34,0.8049361339537551,,0.7774051144315147
1680,0.7773486468739847,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.031020807012422186,False,l1,robust,,,,,,,,,,0.10846066474914551,34,0.8048636729500183,,0.7773486468739847
1681,0.7773600054110351,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.031335122549085936,False,l1,robust,,,,,,,,,,0.10810637474060059,34,0.8048886323240392,,0.7773600054110351
1682,0.7773491565238473,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03105620130944149,False,l1,robust,,,,,,,,,,0.1061563491821289,34,0.8048687699169237,,0.7773491565238473
1683,0.7775141352201341,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.034473398966520026,False,l1,robust,,,,,,,,,,0.1092061996459961,34,0.8050729638694407,,0.7775141352201341
1684,0.7773261641025246,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.030084730734658074,False,l1,robust,,,,,,,,,,0.1043710708618164,34,0.8047940494330122,,0.7773261641025246
1685,0.7773506656904993,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.030755588729645313,False,l1,robust,,,,,,,,,,0.10412120819091797,34,0.8048493278782126,,0.7773506656904993
1686,0.7772784113574658,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.029314341315747915,False,l1,robust,,,,,,,,,,0.10417509078979492,34,0.8047344096656147,,0.7772784113574658
1687,0.7756640963173883,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.020119168069755354,False,l2,robust,,,,,,,,,,0.16831064224243164,34,0.8037397129283148,,0.7756640963173883
1688,0.7776944108711765,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04756881139544059,False,l1,robust,,,,,,,,,,0.1279158592224121,34,0.8054052650932486,,0.7776944108711765
1689,0.7776808267199895,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04451694248941944,False,l1,robust,,,,,,,,,,0.12012100219726562,34,0.8053777309627497,,0.7776808267199895
1690,0.7740669143420149,COMPLETE,True,lr,oof+hand,True,,,,,,,,,,0.04543876423492928,False,l1,robust,,,,,,,,,,0.25301265716552734,34,0.8028280389509159,,0.7740669143420149
1691,0.7775969376717318,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03630943227364777,False,l1,robust,,,,,,,,,,0.1076042652130127,34,0.8051564069977467,,0.7775969376717318
1692,0.7776141349313963,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03611224255470893,False,l1,robust,,,,,,,,,,0.11311554908752441,34,0.8051492607348691,,0.7776141349313963
1693,0.7775636784091142,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03506135756090405,False,l1,robust,,,,,,,,,,0.10799598693847656,34,0.8051040185853279,,0.7775636784091142
1694,0.7775922590348887,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.03634975481677867,False,l1,robust,,,,,,,,,,0.10936474800109863,34,0.8051578782871628,,0.7775922590348887
1695,0.7776912995490491,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05173688649579363,False,l1,robust,,,,,,,,,,0.14088892936706543,34,0.805433377230304,,0.7776912995490491
1696,0.7720276249630454,COMPLETE,True,lgbm,oof+hand,False,0.380086075823384,0.5976873732759306,0.5588398035256824,0.003190982882648858,9.0,59.0,298.0,190.0,0.7911538791062545,,,,robust,,,,,,,,,,1.845634937286377,34,0.8020634413690644,,0.7720276249630454
1697,0.7777029017406986,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05037098727633047,False,l1,robust,,,,,,,,,,0.13440823554992676,34,0.8054331145000512,,0.7777029017406986
1698,0.7777177413397532,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.050892897733056504,False,l1,robust,,,,,,,,,,0.13446688652038574,34,0.8054323788553431,,0.7777177413397532
1699,0.7777010196358596,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05281924297729173,False,l1,robust,,,,,,,,,,0.14849042892456055,34,0.8054357418025796,,0.7777010196358596
1700,0.7777027100426157,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05209394531978749,False,l1,robust,,,,,,,,,,0.1395730972290039,34,0.8054335874145062,,0.7777027100426157
1701,0.7777043283211504,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.050918406658617785,False,l1,robust,,,,,,,,,,0.13573217391967773,34,0.8054349536118212,,0.7777043283211504
1702,0.7776971124609594,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05289407626445749,False,l1,robust,,,,,,,,,,0.14014506340026855,34,0.8054353739802256,,0.7776971124609594
1703,0.7777130837978763,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04651725486457148,False,l1,robust,,,,,,,,,,0.12836933135986328,34,0.8053930744095164,,0.7777130837978763
1704,0.777704609018784,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05059621101825174,False,l1,robust,,,,,,,,,,0.13115525245666504,34,0.805436792723591,,0.777704609018784
1705,0.777694024600863,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.05300252167226171,False,l1,robust,,,,,,,,,,0.14469480514526367,34,0.8054356892565291,,0.777694024600863
1706,0.7776749434865979,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04210392092065402,False,l1,robust,,,,,,,,,,0.12067484855651855,34,0.8053298089646295,,0.7776749434865979
1707,0.7754542247113934,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04406285271728272,False,l2,robust,,,,,,,,,,0.18903279304504395,34,0.8039138505399054,,0.7754542247113934
1708,0.774189365722841,COMPLETE,True,lr,oof+hand,True,,,,,,,,,,0.05138551272259466,False,l1,robust,,,,,,,,,,0.2926299571990967,34,0.8026530606025162,,0.774189365722841
1709,0.777666223762363,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.04092260052701322,False,l1,robust,,,,,,,,,,0.11830759048461914,34,0.805305637781367,,0.777666223762363
1710,0.7776863725799105,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.041718610448991146,False,l1,robust,,,,,,,,,,0.11920738220214844,34,0.8053232932543587,,0.7776863725799105
1711,0.7776932938215101,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.0428415973874548,False,l1,robust,,,,,,,,,,0.12240314483642578,34,0.8053439963982834,,0.7776932938215101
